model_name,scats_number,hour_datetime,actual_flow_hourly,predicted_flow_hourly
XGBoost,4262,2006-10-31 23:00:00,273,274.14
XGBoost,4263,2006-10-29 00:00:00,1092,743.82
XGBoost,4263,2006-10-29 01:00:00,690,739.83997
XGBoost,4263,2006-10-29 02:00:00,451,363.98
XGBoost,4263,2006-10-29 03:00:00,558,526.30005
XGBoost,4263,2006-10-29 04:00:00,446,451.41
XGBoost,4263,2006-10-29 05:00:00,334,351.59
XGBoost,4263,2006-10-29 06:00:00,453,487.34
XGBoost,4263,2006-10-29 07:00:00,585,723.47
XGBoost,4263,2006-10-29 08:00:00,877,908.33
XGBoost,4263,2006-10-29 09:00:00,1441,1481.09
XGBoost,4263,2006-10-29 10:00:00,1874,1866.08
XGBoost,4263,2006-10-29 11:00:00,2090,2064.79
XGBoost,4263,2006-10-29 12:00:00,2564,2409.86
XGBoost,4263,2006-10-29 13:00:00,2537,2546.38
XGBoost,4263,2006-10-29 14:00:00,2433,2428.15
XGBoost,4263,2006-10-29 15:00:00,2496,2527.87
XGBoost,4263,2006-10-29 16:00:00,2531,2514.17
XGBoost,4263,2006-10-29 17:00:00,2532,2540.92
XGBoost,4263,2006-10-29 18:00:00,2272,2266.6301
XGBoost,4263,2006-10-29 19:00:00,1596,1597.63
XGBoost,4263,2006-10-29 20:00:00,1327,1294.47
XGBoost,4263,2006-10-29 21:00:00,1131,1132.94
XGBoost,4263,2006-10-29 22:00:00,958,858.14
XGBoost,4263,2006-10-29 23:00:00,646,623.4
XGBoost,4263,2006-10-30 00:00:00,351,383.45
XGBoost,4263,2006-10-30 01:00:00,203,195.70999
XGBoost,4263,2006-10-30 02:00:00,121,130.39
XGBoost,4263,2006-10-30 03:00:00,100,103.55
XGBoost,4263,2006-10-30 04:00:00,143,170.12
XGBoost,4263,2006-10-30 05:00:00,356,351.15
XGBoost,4263,2006-10-30 06:00:00,1432,1334.3201
XGBoost,4263,2006-10-30 07:00:00,3343,3214.58
XGBoost,4263,2006-10-30 08:00:00,3709,3751.23
XGBoost,4263,2006-10-30 09:00:00,2871,2831.5698
XGBoost,4263,2006-10-30 10:00:00,2549,2386.3599
XGBoost,4263,2006-10-30 11:00:00,2493,2428.73
XGBoost,4263,2006-10-30 12:00:00,2594,2526.5
XGBoost,4263,2006-10-30 13:00:00,2688,2616.3198
XGBoost,4263,2006-10-30 14:00:00,2743,2710.57
XGBoost,4263,2006-10-30 15:00:00,3196,3115.3901
XGBoost,4263,2006-10-30 16:00:00,3196,3248.3901
XGBoost,4263,2006-10-30 17:00:00,3506,3464.97
XGBoost,4263,2006-10-30 18:00:00,3192,3137.61
XGBoost,4263,2006-10-30 19:00:00,2030,2070.8
XGBoost,4263,2006-10-30 20:00:00,1415,1458.74
XGBoost,4263,2006-10-30 21:00:00,1301,1270.1
XGBoost,4263,2006-10-30 22:00:00,966,996.41
XGBoost,4263,2006-10-30 23:00:00,544,595.3
XGBoost,4263,2006-10-31 00:00:00,292,315.92
XGBoost,4263,2006-10-31 01:00:00,144,146.28
XGBoost,4263,2006-10-31 02:00:00,103,103.81
XGBoost,4263,2006-10-31 03:00:00,99,86.92
XGBoost,4263,2006-10-31 04:00:00,150,156.97
XGBoost,4263,2006-10-31 05:00:00,398,385.34998
XGBoost,4263,2006-10-31 06:00:00,1496,1489.6799
XGBoost,4263,2006-10-31 07:00:00,3441,3420.27
XGBoost,4263,2006-10-31 08:00:00,3873,3794.04
XGBoost,4263,2006-10-31 09:00:00,3062,3059.91
XGBoost,4263,2006-10-31 10:00:00,2614,2611.75
XGBoost,4263,2006-10-31 11:00:00,2604,2600.72
XGBoost,4263,2006-10-31 12:00:00,2730,2658.76
XGBoost,4263,2006-10-31 13:00:00,2643,2703.54
XGBoost,4263,2006-10-31 14:00:00,2728,2761.47
XGBoost,4263,2006-10-31 15:00:00,3285,3225.89
XGBoost,4263,2006-10-31 16:00:00,3181,3305.6099
XGBoost,4263,2006-10-31 17:00:00,3449,3496.23
XGBoost,4263,2006-10-31 18:00:00,3344,3328.8
XGBoost,4263,2006-10-31 19:00:00,2391,2362.25
XGBoost,4263,2006-10-31 20:00:00,1789,1697.31
XGBoost,4263,2006-10-31 21:00:00,1487,1507.7
XGBoost,4263,2006-10-31 22:00:00,1221,1218.3301
XGBoost,4263,2006-10-31 23:00:00,685,706.63
XGBoost,4264,2006-10-27 12:00:00,1938,1994.57
XGBoost,4264,2006-10-27 13:00:00,1994,1992.94
XGBoost,4264,2006-10-27 14:00:00,1982,2018.78
XGBoost,4264,2006-10-27 15:00:00,2035,2152.51
XGBoost,4264,2006-10-27 16:00:00,2123,2108.33
XGBoost,4264,2006-10-27 17:00:00,2401,2372.76
XGBoost,4264,2006-10-27 18:00:00,2157,2194.97
XGBoost,4264,2006-10-27 19:00:00,1811,1730.36
XGBoost,4264,2006-10-27 20:00:00,1360,1392.28
XGBoost,4264,2006-10-27 21:00:00,1317,1319.8
XGBoost,4264,2006-10-27 22:00:00,1073,1112.1901
XGBoost,4264,2006-10-27 23:00:00,1100,978.88
XGBoost,4264,2006-10-28 00:00:00,854,821.34
XGBoost,4264,2006-10-28 01:00:00,680,618.69
XGBoost,4264,2006-10-28 02:00:00,460,485.04
XGBoost,4264,2006-10-28 03:00:00,367,359.84
XGBoost,4264,2006-10-28 04:00:00,241,252.82
XGBoost,4264,2006-10-28 05:00:00,258,282.62
XGBoost,4264,2006-10-28 06:00:00,501,489.78
XGBoost,4264,2006-10-28 07:00:00,797,824.78
XGBoost,4264,2006-10-28 08:00:00,1362,1343.32
XGBoost,4264,2006-10-28 09:00:00,1606,1681.93
XGBoost,4264,2006-10-28 10:00:00,1939,1927.55
XGBoost,4264,2006-10-28 11:00:00,2043,2105.1
XGBoost,4264,2006-10-28 12:00:00,2216,2185.99
XGBoost,4264,2006-10-28 13:00:00,2051,2179.72
XGBoost,4264,2006-10-28 14:00:00,1970,1944.14
XGBoost,4264,2006-10-28 15:00:00,2045,2014.4099
XGBoost,4264,2006-10-28 16:00:00,2029,2034.0
XGBoost,4264,2006-10-28 17:00:00,1929,2007.4299
XGBoost,4264,2006-10-28 18:00:00,1661,1655.6799
XGBoost,4264,2006-10-28 19:00:00,1487,1393.78
XGBoost,4264,2006-10-28 20:00:00,1242,1231.12
XGBoost,4264,2006-10-28 21:00:00,1196,1222.09
XGBoost,4264,2006-10-28 22:00:00,1089,1063.09
XGBoost,4264,2006-10-28 23:00:00,1084,1080.31
XGBoost,4264,2006-10-29 00:00:00,962,933.13
XGBoost,4264,2006-10-29 01:00:00,677,741.89
XGBoost,4264,2006-10-29 02:00:00,394,329.83002
XGBoost,4264,2006-10-29 03:00:00,608,627.14
XGBoost,4264,2006-10-29 04:00:00,515,577.91
XGBoost,4264,2006-10-29 05:00:00,408,379.39
XGBoost,4264,2006-10-29 06:00:00,420,417.57
XGBoost,4264,2006-10-29 07:00:00,440,432.1
XGBoost,4264,2006-10-29 08:00:00,635,635.67
XGBoost,4264,2006-10-29 09:00:00,1075,1048.73
XGBoost,4264,2006-10-29 10:00:00,1295,1350.06
XGBoost,4264,2006-10-29 11:00:00,1598,1543.22
XGBoost,4264,2006-10-29 12:00:00,1833,1891.95
XGBoost,4264,2006-10-29 13:00:00,1894,1902.86
XGBoost,4264,2006-10-29 14:00:00,1757,1819.73
XGBoost,4264,2006-10-29 15:00:00,1846,1861.22
XGBoost,4264,2006-10-29 16:00:00,1634,1744.56
XGBoost,4264,2006-10-29 17:00:00,1754,1719.53
XGBoost,4264,2006-10-29 18:00:00,1504,1437.3301
XGBoost,4264,2006-10-29 19:00:00,1118,1112.57
XGBoost,4264,2006-10-29 20:00:00,1054,980.14
XGBoost,4264,2006-10-29 21:00:00,917,920.75
XGBoost,4264,2006-10-29 22:00:00,697,691.81
XGBoost,4264,2006-10-29 23:00:00,515,513.65
XGBoost,4264,2006-10-30 00:00:00,264,295.98
XGBoost,4264,2006-10-30 01:00:00,162,151.57
XGBoost,4264,2006-10-30 02:00:00,113,119.04
XGBoost,4264,2006-10-30 03:00:00,89,102.42
XGBoost,4264,2006-10-30 04:00:00,127,160.22
XGBoost,4264,2006-10-30 05:00:00,280,336.44
XGBoost,4264,2006-10-30 06:00:00,958,970.85
XGBoost,4264,2006-10-30 07:00:00,2326,2350.54
XGBoost,4264,2006-10-30 08:00:00,2666,2743.69
XGBoost,4264,2006-10-30 09:00:00,1897,1907.0
XGBoost,4264,2006-10-30 10:00:00,1742,1656.4199
XGBoost,4264,2006-10-30 11:00:00,1765,1747.65
XGBoost,4264,2006-10-30 12:00:00,1900,1828.05
XGBoost,4264,2006-10-30 13:00:00,1921,1885.9
XGBoost,4264,2006-10-30 14:00:00,1939,1956.7
XGBoost,4264,2006-10-30 15:00:00,2023,2098.01
XGBoost,4264,2006-10-30 16:00:00,2172,2168.29
XGBoost,4264,2006-10-30 17:00:00,2385,2357.41
XGBoost,4264,2006-10-30 18:00:00,2120,2120.7002
XGBoost,4264,2006-10-30 19:00:00,1498,1433.52
XGBoost,4264,2006-10-30 20:00:00,1198,1169.37
XGBoost,4264,2006-10-30 21:00:00,1031,1022.61
XGBoost,4264,2006-10-30 22:00:00,719,756.75
XGBoost,4264,2006-10-30 23:00:00,455,439.61
XGBoost,4264,2006-10-31 00:00:00,268,255.14
XGBoost,4264,2006-10-31 01:00:00,133,134.79
XGBoost,4264,2006-10-31 02:00:00,102,102.01
XGBoost,4264,2006-10-31 03:00:00,96,87.07
XGBoost,4264,2006-10-31 04:00:00,148,146.24
XGBoost,4264,2006-10-31 05:00:00,326,351.29
XGBoost,4264,2006-10-31 06:00:00,1005,1045.5
XGBoost,4264,2006-10-31 07:00:00,2358,2363.1401
XGBoost,4264,2006-10-31 08:00:00,2782,2752.08
XGBoost,4264,2006-10-31 09:00:00,1966,1992.04
XGBoost,4264,2006-10-31 10:00:00,1823,1827.85
XGBoost,4264,2006-10-31 11:00:00,1853,1828.6699
XGBoost,4264,2006-10-31 12:00:00,1947,1932.69
XGBoost,4264,2006-10-31 13:00:00,1926,1946.0801
XGBoost,4264,2006-10-31 14:00:00,1903,1961.94
XGBoost,4264,2006-10-31 15:00:00,2020,2096.13
XGBoost,4264,2006-10-31 16:00:00,2107,2144.31
XGBoost,4264,2006-10-31 17:00:00,2353,2385.75
XGBoost,4264,2006-10-31 18:00:00,2150,2174.26
XGBoost,4264,2006-10-31 19:00:00,1744,1665.11
XGBoost,4264,2006-10-31 20:00:00,1457,1392.25
XGBoost,4264,2006-10-31 21:00:00,1263,1204.5901
XGBoost,4264,2006-10-31 22:00:00,1065,999.76
XGBoost,4264,2006-10-31 23:00:00,609,626.48
XGBoost,4266,2006-10-27 12:00:00,2797,2821.03
XGBoost,4266,2006-10-27 13:00:00,2828,2822.48
XGBoost,4266,2006-10-27 14:00:00,2862,2900.8901
XGBoost,4266,2006-10-27 15:00:00,3008,3109.94
XGBoost,4266,2006-10-27 16:00:00,3249,3223.31
XGBoost,4266,2006-10-27 17:00:00,3582,3611.47
XGBoost,4266,2006-10-27 18:00:00,3198,3204.26
XGBoost,4266,2006-10-27 19:00:00,2526,2469.55
XGBoost,4266,2006-10-27 20:00:00,1662,1761.77
XGBoost,4266,2006-10-27 21:00:00,1455,1559.24
XGBoost,4266,2006-10-27 22:00:00,1263,1246.62
XGBoost,4266,2006-10-27 23:00:00,1061,999.16
XGBoost,4266,2006-10-28 00:00:00,768,753.81
XGBoost,4266,2006-10-28 01:00:00,542,498.8
XGBoost,4266,2006-10-28 02:00:00,337,368.43
XGBoost,4266,2006-10-28 03:00:00,259,249.59
XGBoost,4266,2006-10-28 04:00:00,217,206.9
XGBoost,4266,2006-10-28 05:00:00,255,282.66
XGBoost,4266,2006-10-28 06:00:00,588,583.45996
XGBoost,4266,2006-10-28 07:00:00,1034,1047.71
XGBoost,4266,2006-10-28 08:00:00,1795,1728.01
XGBoost,4266,2006-10-28 09:00:00,2557,2513.08
XGBoost,4266,2006-10-28 10:00:00,2885,2837.63
XGBoost,4266,2006-10-28 11:00:00,2912,2975.1
XGBoost,4266,2006-10-28 12:00:00,2954,2952.93
XGBoost,4266,2006-10-28 13:00:00,2999,2929.98
XGBoost,4266,2006-10-28 14:00:00,2806,2845.17
XGBoost,4266,2006-10-28 15:00:00,2817,2820.69
XGBoost,4266,2006-10-28 16:00:00,2813,2803.3
XGBoost,4266,2006-10-28 17:00:00,2547,2689.07
XGBoost,4266,2006-10-28 18:00:00,2345,2362.63
XGBoost,4266,2006-10-28 19:00:00,1938,1949.63
XGBoost,4266,2006-10-28 20:00:00,1394,1440.72
XGBoost,4266,2006-10-28 21:00:00,1339,1318.3201
XGBoost,4266,2006-10-28 22:00:00,1268,1262.9
XGBoost,4266,2006-10-28 23:00:00,1170,1157.94
XGBoost,4266,2006-10-29 00:00:00,968,950.95996
XGBoost,4266,2006-10-29 01:00:00,495,635.63
XGBoost,4266,2006-10-29 02:00:00,130,136.92
XGBoost,4266,2006-10-29 03:00:00,485,478.8
XGBoost,4266,2006-10-29 04:00:00,396,516.16
XGBoost,4266,2006-10-29 05:00:00,344,326.65
XGBoost,4266,2006-10-29 06:00:00,388,391.73
XGBoost,4266,2006-10-29 07:00:00,510,520.18
XGBoost,4266,2006-10-29 08:00:00,803,738.34
XGBoost,4266,2006-10-29 09:00:00,1515,1498.3
XGBoost,4266,2006-10-29 10:00:00,1775,1905.85
XGBoost,4266,2006-10-29 11:00:00,2087,2131.27
XGBoost,4266,2006-10-29 12:00:00,2560,2459.3
XGBoost,4266,2006-10-29 13:00:00,2411,2528.3
XGBoost,4266,2006-10-29 14:00:00,2422,2364.46
XGBoost,4266,2006-10-29 15:00:00,2622,2525.98
XGBoost,4266,2006-10-29 16:00:00,2496,2543.0
XGBoost,4266,2006-10-29 17:00:00,2381,2421.63
XGBoost,4266,2006-10-29 18:00:00,2099,2057.53
XGBoost,4266,2006-10-29 19:00:00,1570,1497.52
XGBoost,4266,2006-10-29 20:00:00,1309,1295.54
XGBoost,4266,2006-10-29 21:00:00,1261,1230.19
XGBoost,4266,2006-10-29 22:00:00,917,919.35004
XGBoost,4266,2006-10-29 23:00:00,604,645.83
XGBoost,4266,2006-10-30 00:00:00,280,316.66
XGBoost,4266,2006-10-30 01:00:00,171,144.29
XGBoost,4266,2006-10-30 02:00:00,94,104.33
XGBoost,4266,2006-10-30 03:00:00,86,89.409996
XGBoost,4266,2006-10-30 04:00:00,150,157.86
XGBoost,4266,2006-10-30 05:00:00,344,374.62
XGBoost,4266,2006-10-30 06:00:00,1246,1200.52
XGBoost,4266,2006-10-30 07:00:00,3073,2973.82
XGBoost,4266,2006-10-30 08:00:00,3781,3724.3
XGBoost,4266,2006-10-30 09:00:00,2773,2647.1
XGBoost,4266,2006-10-30 10:00:00,2532,2371.21
XGBoost,4266,2006-10-30 11:00:00,2598,2503.58
XGBoost,4266,2006-10-30 12:00:00,2629,2610.28
XGBoost,4266,2006-10-30 13:00:00,2556,2491.67
XGBoost,4266,2006-10-30 14:00:00,2695,2664.18
XGBoost,4266,2006-10-30 15:00:00,2982,3007.92
XGBoost,4266,2006-10-30 16:00:00,3218,3178.08
XGBoost,4266,2006-10-30 17:00:00,3641,3537.48
XGBoost,4266,2006-10-30 18:00:00,3201,3097.6401
XGBoost,4266,2006-10-30 19:00:00,2132,2166.24
XGBoost,4266,2006-10-30 20:00:00,1431,1455.35
XGBoost,4266,2006-10-30 21:00:00,1250,1276.5
XGBoost,4266,2006-10-30 22:00:00,924,986.58997
XGBoost,4266,2006-10-30 23:00:00,488,533.48
XGBoost,4266,2006-10-31 00:00:00,268,278.24
XGBoost,4266,2006-10-31 01:00:00,119,127.17
XGBoost,4266,2006-10-31 02:00:00,101,91.74
XGBoost,4266,2006-10-31 03:00:00,88,93.0
XGBoost,4266,2006-10-31 04:00:00,141,146.44
XGBoost,4266,2006-10-31 05:00:00,375,365.65
XGBoost,4266,2006-10-31 06:00:00,1318,1334.88
XGBoost,4266,2006-10-31 07:00:00,3209,3103.08
XGBoost,4266,2006-10-31 08:00:00,3890,3850.78
XGBoost,4266,2006-10-31 09:00:00,2866,2929.23
XGBoost,4266,2006-10-31 10:00:00,2646,2595.1
XGBoost,4266,2006-10-31 11:00:00,2619,2643.1401
XGBoost,4266,2006-10-31 12:00:00,2731,2692.96
XGBoost,4266,2006-10-31 13:00:00,2802,2691.2798
XGBoost,4266,2006-10-31 14:00:00,2801,2812.71
XGBoost,4266,2006-10-31 15:00:00,2974,3046.05
XGBoost,4266,2006-10-31 16:00:00,3209,3206.35
XGBoost,4266,2006-10-31 17:00:00,3667,3666.77
XGBoost,4266,2006-10-31 18:00:00,3405,3389.27
XGBoost,4266,2006-10-31 19:00:00,2384,2340.43
XGBoost,4266,2006-10-31 20:00:00,1663,1663.4
XGBoost,4266,2006-10-31 21:00:00,1385,1422.47
XGBoost,4266,2006-10-31 22:00:00,1164,1144.89
XGBoost,4266,2006-10-31 23:00:00,621,634.93
XGBoost,4270,2006-10-27 12:00:00,2246,2254.43
XGBoost,4270,2006-10-27 13:00:00,2264,2238.47
XGBoost,4270,2006-10-27 14:00:00,2270,2294.79
XGBoost,4270,2006-10-27 15:00:00,2392,2496.3
XGBoost,4270,2006-10-27 16:00:00,2615,2604.49
XGBoost,4270,2006-10-27 17:00:00,2934,2898.34
XGBoost,4270,2006-10-27 18:00:00,2644,2744.4
XGBoost,4270,2006-10-27 19:00:00,2115,2110.82
XGBoost,4270,2006-10-27 20:00:00,1521,1569.63
XGBoost,4270,2006-10-27 21:00:00,1236,1364.41
XGBoost,4270,2006-10-27 22:00:00,1235,1192.74
XGBoost,4270,2006-10-27 23:00:00,1147,1084.98
XGBoost,4270,2006-10-28 00:00:00,871,823.74
XGBoost,4270,2006-10-28 01:00:00,476,492.55
XGBoost,4270,2006-10-28 02:00:00,351,354.56
XGBoost,4270,2006-10-28 03:00:00,255,254.74
XGBoost,4270,2006-10-28 04:00:00,202,195.58
XGBoost,4270,2006-10-28 05:00:00,286,303.3
XGBoost,4270,2006-10-28 06:00:00,677,648.27
XGBoost,4270,2006-10-28 07:00:00,916,1011.99
XGBoost,4270,2006-10-28 08:00:00,1575,1533.52
XGBoost,4270,2006-10-28 09:00:00,1947,2023.81
XGBoost,4270,2006-10-28 10:00:00,2197,2232.29
XGBoost,4270,2006-10-28 11:00:00,2440,2409.1401
XGBoost,4270,2006-10-28 12:00:00,2475,2520.22
XGBoost,4270,2006-10-28 13:00:00,2384,2419.01
XGBoost,4270,2006-10-28 14:00:00,2306,2341.48
XGBoost,4270,2006-10-28 15:00:00,2213,2292.46
XGBoost,4270,2006-10-28 16:00:00,2193,2254.65
XGBoost,4270,2006-10-28 17:00:00,2256,2282.0898
XGBoost,4270,2006-10-28 18:00:00,2107,2124.13
XGBoost,4270,2006-10-28 19:00:00,1840,1711.86
XGBoost,4270,2006-10-28 20:00:00,1362,1411.0
XGBoost,4270,2006-10-28 21:00:00,1184,1172.3201
XGBoost,4270,2006-10-28 22:00:00,1200,1179.14
XGBoost,4270,2006-10-28 23:00:00,1320,1234.37
XGBoost,4270,2006-10-29 00:00:00,1087,1069.8099
XGBoost,4270,2006-10-29 01:00:00,574,699.85
XGBoost,4270,2006-10-29 02:00:00,237,197.3
XGBoost,4270,2006-10-29 03:00:00,459,463.03
XGBoost,4270,2006-10-29 04:00:00,359,499.0
XGBoost,4270,2006-10-29 05:00:00,339,324.09
XGBoost,4270,2006-10-29 06:00:00,417,422.46
XGBoost,4270,2006-10-29 07:00:00,457,473.67
XGBoost,4270,2006-10-29 08:00:00,744,714.39
XGBoost,4270,2006-10-29 09:00:00,1170,1200.3201
XGBoost,4270,2006-10-29 10:00:00,1522,1543.73
XGBoost,4270,2006-10-29 11:00:00,1834,1874.45
XGBoost,4270,2006-10-29 12:00:00,2117,2097.06
XGBoost,4270,2006-10-29 13:00:00,2061,2102.7
XGBoost,4270,2006-10-29 14:00:00,1983,2041.8201
XGBoost,4270,2006-10-29 15:00:00,2028,2006.0701
XGBoost,4270,2006-10-29 16:00:00,2122,2064.8398
XGBoost,4270,2006-10-29 17:00:00,2140,2160.37
XGBoost,4270,2006-10-29 18:00:00,1920,1813.92
XGBoost,4270,2006-10-29 19:00:00,1448,1422.5
XGBoost,4270,2006-10-29 20:00:00,1220,1162.71
XGBoost,4270,2006-10-29 21:00:00,1069,1091.06
XGBoost,4270,2006-10-29 22:00:00,820,842.33
XGBoost,4270,2006-10-29 23:00:00,553,556.14
XGBoost,4270,2006-10-30 00:00:00,304,326.32
XGBoost,4270,2006-10-30 01:00:00,194,173.77
XGBoost,4270,2006-10-30 02:00:00,120,121.520004
XGBoost,4270,2006-10-30 03:00:00,122,124.64
XGBoost,4270,2006-10-30 04:00:00,161,178.92
XGBoost,4270,2006-10-30 05:00:00,378,364.63
XGBoost,4270,2006-10-30 06:00:00,1200,1325.71
XGBoost,4270,2006-10-30 07:00:00,2404,2494.1099
XGBoost,4270,2006-10-30 08:00:00,2785,2716.94
XGBoost,4270,2006-10-30 09:00:00,2204,2119.0698
XGBoost,4270,2006-10-30 10:00:00,1922,1859.72
XGBoost,4270,2006-10-30 11:00:00,2007,1941.14
XGBoost,4270,2006-10-30 12:00:00,1955,1998.04
XGBoost,4270,2006-10-30 13:00:00,2100,1982.43
XGBoost,4270,2006-10-30 14:00:00,2114,2182.74
XGBoost,4270,2006-10-30 15:00:00,2299,2360.19
XGBoost,4270,2006-10-30 16:00:00,2496,2539.3
XGBoost,4270,2006-10-30 17:00:00,2770,2774.49
XGBoost,4270,2006-10-30 18:00:00,2541,2478.93
XGBoost,4270,2006-10-30 19:00:00,1830,1806.44
XGBoost,4270,2006-10-30 20:00:00,1369,1358.39
XGBoost,4270,2006-10-30 21:00:00,1171,1166.48
XGBoost,4270,2006-10-30 22:00:00,898,920.97003
XGBoost,4270,2006-10-30 23:00:00,577,557.06
XGBoost,4270,2006-10-31 00:00:00,303,310.48
XGBoost,4270,2006-10-31 01:00:00,161,157.26
XGBoost,4270,2006-10-31 02:00:00,120,123.34
XGBoost,4270,2006-10-31 03:00:00,115,104.66
XGBoost,4270,2006-10-31 04:00:00,134,134.57
XGBoost,4270,2006-10-31 05:00:00,443,404.78
XGBoost,4270,2006-10-31 06:00:00,1250,1318.64
XGBoost,4270,2006-10-31 07:00:00,2384,2476.28
XGBoost,4270,2006-10-31 08:00:00,2837,2760.29
XGBoost,4270,2006-10-31 09:00:00,2298,2234.99
XGBoost,4270,2006-10-31 10:00:00,2049,2050.6
XGBoost,4270,2006-10-31 11:00:00,2103,2078.3901
XGBoost,4270,2006-10-31 12:00:00,2164,2090.46
XGBoost,4270,2006-10-31 13:00:00,2153,2143.73
XGBoost,4270,2006-10-31 14:00:00,2197,2253.08
XGBoost,4270,2006-10-31 15:00:00,2343,2396.84
XGBoost,4270,2006-10-31 16:00:00,2563,2562.1602
XGBoost,4270,2006-10-31 17:00:00,2895,2854.63
XGBoost,4270,2006-10-31 18:00:00,2854,2702.6
XGBoost,4270,2006-10-31 19:00:00,2089,2080.1
XGBoost,4270,2006-10-31 20:00:00,1551,1552.44
XGBoost,4270,2006-10-31 21:00:00,1451,1397.1699
XGBoost,4270,2006-10-31 22:00:00,1176,1153.73
XGBoost,4270,2006-10-31 23:00:00,655,687.74
XGBoost,4272,2006-10-27 12:00:00,1598,1546.45
XGBoost,4272,2006-10-27 13:00:00,1493,1553.92
XGBoost,4272,2006-10-27 14:00:00,1515,1542.22
XGBoost,4272,2006-10-27 15:00:00,1693,1746.4299
XGBoost,4272,2006-10-27 16:00:00,1963,1967.12
XGBoost,4272,2006-10-27 17:00:00,2122,2186.04
XGBoost,4272,2006-10-27 18:00:00,1789,1776.79
XGBoost,4272,2006-10-27 19:00:00,1284,1317.24
XGBoost,4272,2006-10-27 20:00:00,869,905.08
XGBoost,4272,2006-10-27 21:00:00,711,782.06
XGBoost,4272,2006-10-27 22:00:00,675,660.23
XGBoost,4272,2006-10-27 23:00:00,609,578.32
XGBoost,4272,2006-10-28 00:00:00,439,426.55
XGBoost,4272,2006-10-28 01:00:00,254,266.97
XGBoost,4272,2006-10-28 02:00:00,177,171.5
XGBoost,4272,2006-10-28 03:00:00,128,123.6
XGBoost,4272,2006-10-28 04:00:00,102,108.59
XGBoost,4272,2006-10-28 05:00:00,143,151.36
XGBoost,4272,2006-10-28 06:00:00,321,338.21002
XGBoost,4272,2006-10-28 07:00:00,571,588.45
XGBoost,4272,2006-10-28 08:00:00,1024,1040.64
XGBoost,4272,2006-10-28 09:00:00,1285,1331.12
XGBoost,4272,2006-10-28 10:00:00,1589,1552.14
XGBoost,4272,2006-10-28 11:00:00,1774,1697.23
XGBoost,4272,2006-10-28 12:00:00,1689,1734.1699
XGBoost,4272,2006-10-28 13:00:00,1678,1662.06
XGBoost,4272,2006-10-28 14:00:00,1619,1569.13
XGBoost,4272,2006-10-28 15:00:00,1510,1517.9199
XGBoost,4272,2006-10-28 16:00:00,1525,1562.45
XGBoost,4272,2006-10-28 17:00:00,1472,1494.37
XGBoost,4272,2006-10-28 18:00:00,1332,1333.79
XGBoost,4272,2006-10-28 19:00:00,1179,1091.39
XGBoost,4272,2006-10-28 20:00:00,804,857.55
XGBoost,4272,2006-10-28 21:00:00,726,702.92004
XGBoost,4272,2006-10-28 22:00:00,670,658.56
XGBoost,4272,2006-10-28 23:00:00,661,658.57996
XGBoost,4272,2006-10-29 00:00:00,556,538.3
XGBoost,4272,2006-10-29 01:00:00,299,371.47
XGBoost,4272,2006-10-29 02:00:00,69,102.95
XGBoost,4272,2006-10-29 03:00:00,213,185.01
XGBoost,4272,2006-10-29 04:00:00,177,185.44
XGBoost,4272,2006-10-29 05:00:00,169,181.5
XGBoost,4272,2006-10-29 06:00:00,234,254.0
XGBoost,4272,2006-10-29 07:00:00,315,311.61
XGBoost,4272,2006-10-29 08:00:00,517,484.23
XGBoost,4272,2006-10-29 09:00:00,796,808.5
XGBoost,4272,2006-10-29 10:00:00,969,1051.4299
XGBoost,4272,2006-10-29 11:00:00,1154,1189.87
XGBoost,4272,2006-10-29 12:00:00,1366,1361.45
XGBoost,4272,2006-10-29 13:00:00,1347,1354.73
XGBoost,4272,2006-10-29 14:00:00,1274,1323.04
XGBoost,4272,2006-10-29 15:00:00,1295,1264.1799
XGBoost,4272,2006-10-29 16:00:00,1300,1330.91
XGBoost,4272,2006-10-29 17:00:00,1237,1248.63
XGBoost,4272,2006-10-29 18:00:00,1083,1082.48
XGBoost,4272,2006-10-29 19:00:00,833,825.31
XGBoost,4272,2006-10-29 20:00:00,698,689.93
XGBoost,4272,2006-10-29 21:00:00,634,645.85
XGBoost,4272,2006-10-29 22:00:00,454,453.24
XGBoost,4272,2006-10-29 23:00:00,286,285.98
XGBoost,4272,2006-10-30 00:00:00,183,174.15
XGBoost,4272,2006-10-30 01:00:00,113,104.45
XGBoost,4272,2006-10-30 02:00:00,69,66.35
XGBoost,4272,2006-10-30 03:00:00,71,73.43
XGBoost,4272,2006-10-30 04:00:00,96,113.39
XGBoost,4272,2006-10-30 05:00:00,179,171.94
XGBoost,4272,2006-10-30 06:00:00,699,720.91
XGBoost,4272,2006-10-30 07:00:00,1702,1719.0801
XGBoost,4272,2006-10-30 08:00:00,2251,2221.55
XGBoost,4272,2006-10-30 09:00:00,1576,1615.02
XGBoost,4272,2006-10-30 10:00:00,1321,1239.08
XGBoost,4272,2006-10-30 11:00:00,1354,1339.38
XGBoost,4272,2006-10-30 12:00:00,1479,1406.39
XGBoost,4272,2006-10-30 13:00:00,1412,1406.36
XGBoost,4272,2006-10-30 14:00:00,1439,1429.98
XGBoost,4272,2006-10-30 15:00:00,1705,1711.72
XGBoost,4272,2006-10-30 16:00:00,1883,1878.59
